x,y,t,PM10,SO2,NO2,O3,CO,PM25,stationID
116.2545,39.8768,129,137.0,3.0,51.0,7.0,2.0,173.0,3696A
116.3621,39.8784,130,120.0,2.0,65.0,6.0,1.7,100.0,1001A
116.2202,40.2915,130,93.0,3.0,35.0,5.0,1.4,125.0,1002A
116.4174,39.9289,130,172.0,3.0,67.0,5.0,2.0,123.0,1003A
116.4072,39.8863,130,144.0,1.0,67.0,4.0,2.0,115.0,1004A
116.462,39.9365,130,206.0,2.0,61.0,2.0,2.0,148.0,1005A
116.3392,39.9295,130,146.0,4.0,58.0,4.0,1.9,143.0,1006A
116.2878,39.9611,130,195.0,3.0,65.0,4.0,1.8,105.0,1007A
116.6636,40.135,130,157.0,3.0,57.0,4.0,1.6,125.0,1008A
116.6275,40.3275,130,124.0,3.0,51.0,6.0,1.5,146.0,1009A
116.2296,40.217,130,113.0,3.0,53.0,3.0,1.6,182.0,1010A
116.3966,39.9821,130,146.0,3.0,62.0,10.0,1.8,132.0,1011A
116.184,39.9136,130,181.0,3.0,61.0,4.0,1.8,184.0,1012A
115.9718,40.4529,130,102.0,1.0,24.0,47.0,1.1,95.0,3281A
117.0709,40.1465,130,120.0,1.0,44.0,14.0,1.8,121.0,3417A
116.8336,40.4095,130,90.0,3.0,25.0,2.0,1.1,100.0,3418A
116.088,39.9726,130,89.0,1.0,35.0,1.0,1.6,153.0,3671A
116.1541,39.8204,130,108.0,1.0,41.0,1.0,1.7,98.0,3672A
116.6804,39.9081,130,67.0,1.0,47.0,9.0,1.6,126.0,3673A
115.9577,39.7603,130,93.0,3.0,31.0,14.0,1.3,172.0,3674A
116.4672,39.7733,130,91.0,3.0,56.0,3.0,1.8,142.0,3675A
115.986,40.4563,130,90.0,3.0,28.0,45.0,1.4,114.0,3694A
116.6151,40.3053,130,131.0,3.0,51.0,4.0,1.5,167.0,3695A
116.2545,39.8768,130,137.0,3.0,65.0,4.0,2.0,185.0,3696A
116.84,40.3844,130,112.0,4.0,36.0,1.0,1.4,151.0,3697A
116.3621,39.8784,131,95.0,2.0,66.0,5.0,1.7,100.0,1001A
116.2202,40.2915,131,109.0,3.0,47.0,2.0,1.5,128.0,1002A
116.4174,39.9289,131,76.0,3.0,63.0,6.0,1.8,106.0,1003A
116.462,39.9365,131,24.0,1.0,52.0,7.0,1.7,98.0,1005A
116.3392,39.9295,131,117.0,4.0,63.0,3.0,2.0,131.0,1006A
116.2878,39.9611,131,178.0,3.0,60.0,5.0,1.8,114.0,1007A
116.6636,40.135,131,151.0,3.0,59.0,3.0,1.6,121.0,1008A
116.6275,40.3275,131,112.0,3.0,37.0,18.0,1.5,137.0,1009A
116.2296,40.217,131,140.0,1.0,58.0,3.0,1.9,188.0,1010A
116.3966,39.9821,131,138.0,3.0,67.0,8.0,1.8,150.0,1011A
116.184,39.9136,131,161.0,3.0,59.0,7.0,1.9,177.0,1012A
115.9718,40.4529,131,156.0,1.0,15.0,31.0,0.3,18.0,3281A
117.0709,40.1465,131,123.0,1.0,36.0,23.0,1.8,116.0,3417A
116.8336,40.4095,131,108.0,3.0,30.0,7.0,1.2,115.0,3418A
116.088,39.9726,131,102.0,1.0,33.0,11.0,1.6,164.0,3671A
116.1541,39.8204,131,112.0,1.0,45.0,1.0,1.7,112.0,3672A
116.6804,39.9081,131,80.0,1.0,43.0,8.0,1.5,119.0,3673A
115.9577,39.7603,131,103.0,3.0,31.0,25.0,1.6,191.0,3674A
116.4672,39.7733,131,53.0,3.0,53.0,4.0,1.7,108.0,3675A
115.986,40.4563,131,82.0,3.0,17.0,33.0,0.5,21.0,3694A
116.6151,40.3053,131,120.0,3.0,39.0,12.0,1.5,158.0,3695A
116.2545,39.8768,131,133.0,3.0,63.0,2.0,2.0,187.0,3696A
116.84,40.3844,131,128.0,5.0,41.0,7.0,1.3,160.0,3697A
116.3621,39.8784,132,96.0,2.0,67.0,2.0,1.8,112.0,1001A
116.2202,40.2915,132,58.0,3.0,24.0,38.0,1.0,77.0,1002A
116.4174,39.9289,132,57.0,3.0,63.0,4.0,1.8,89.0,1003A
116.462,39.9365,132,29.0,1.0,49.0,2.0,1.7,88.0,1005A
116.3392,39.9295,132,92.0,4.0,61.0,1.0,2.0,117.0,1006A
116.2878,39.9611,132,126.0,3.0,53.0,10.0,1.7,109.0,1007A
116.6636,40.135,132,150.0,3.0,62.0,2.0,1.6,115.0,1008A
116.6275,40.3275,132,81.0,3.0,36.0,18.0,1.5,107.0,1009A
116.2296,40.217,132,42.0,3.0,46.0,17.0,1.3,141.0,1010A
116.3966,39.9821,132,158.0,3.0,67.0,7.0,1.8,160.0,1011A
116.184,39.9136,132,101.0,3.0,58.0,5.0,1.8,179.0,1012A
115.9718,40.4529,132,179.0,1.0,13.0,31.0,0.3,12.0,3281A
117.0709,40.1465,132,67.0,1.0,22.0,52.0,1.2,82.0,3417A
116.8336,40.4095,132,151.0,3.0,35.0,18.0,1.3,129.0,3418A
116.088,39.9726,132,96.0,1.0,26.0,25.0,1.5,168.0,3671A
116.1541,39.8204,132,84.0,1.0,51.0,1.0,1.8,106.0,3672A
116.6804,39.9081,132,71.0,1.0,42.0,9.0,1.4,107.0,3673A
115.9577,39.7603,132,81.0,3.0,34.0,16.0,1.6,169.0,3674A
116.4672,39.7733,132,42.0,3.0,48.0,4.0,1.6,104.0,3675A
115.986,40.4563,132,153.0,3.0,16.0,33.0,0.5,14.0,3694A
116.6151,40.3053,132,83.0,3.0,32.0,17.0,1.5,143.0,3695A
116.2545,39.8768,132,127.0,3.0,62.0,2.0,2.1,186.0,3696A
116.84,40.3844,132,164.0,5.0,42.0,8.0,1.4,166.0,3697A
116.3621,39.8784,133,70.0,2.0,62.0,5.0,1.7,87.0,1001A
116.2202,40.2915,133,23.0,3.0,11.0,50.0,0.4,29.0,1002A
116.4174,39.9289,133,63.0,3.0,60.0,7.0,1.9,91.0,1003A
116.4072,39.8863,133,48.0,1.0,64.0,3.0,2.0,77.0,1004A
116.462,39.9365,133,39.0,1.0,53.0,2.0,1.9,85.0,1005A
116.3392,39.9295,133,78.0,4.0,44.0,17.0,1.7,103.0,1006A
116.2878,39.9611,133,41.0,3.0,39.0,27.0,1.2,78.0,1007A
116.6636,40.135,133,67.0,1.0,59.0,1.0,1.6,82.0,1008A
116.6275,40.3275,133,13.0,3.0,28.0,27.0,1.3,62.0,1009A
116.3966,39.9821,133,89.0,3.0,52.0,19.0,1.4,144.0,1011A
116.184,39.9136,133,67.0,3.0,47.0,16.0,1.8,143.0,1012A
115.9718,40.4529,133,153.0,1.0,11.0,33.0,0.3,10.0,3281A
117.0709,40.1465,133,35.0,2.0,19.0,64.0,1.1,60.0,3417A
116.8336,40.4095,133,86.0,3.0,42.0,9.0,1.4,97.0,3418A
116.088,39.9726,133,21.0,3.0,15.0,44.0,0.9,93.0,3671A
116.1541,39.8204,133,80.0,1.0,45.0,4.0,1.8,112.0,3672A
116.6804,39.9081,133,41.0,1.0,45.0,8.0,1.4,91.0,3673A
115.9577,39.7603,133,76.0,3.0,40.0,19.0,1.6,159.0,3674A
116.4672,39.7733,133,21.0,3.0,47.0,4.0,1.6,82.0,3675A
115.986,40.4563,133,123.0,3.0,15.0,34.0,0.5,12.0,3694A
116.6151,40.3053,133,21.0,3.0,21.0,28.0,1.3,97.0,3695A
116.2545,39.8768,133,99.0,3.0,53.0,11.0,2.0,169.0,3696A
116.84,40.3844,133,94.0,5.0,51.0,2.0,1.6,130.0,3697A
116.3621,39.8784,134,24.0,1.0,25.0,39.0,0.8,42.0,1001A
116.2202,40.2915,134,36.0,3.0,12.0,43.0,0.3,17.0,1002A
116.4072,39.8863,134,6.0,1.0,28.0,42.0,0.9,44.0,1004A
116.6636,40.135,134,22.0,3.0,54.0,3.0,1.5,60.0,1008A
116.2296,40.217,134,16.0,3.0,13.0,37.0,0.4,29.0,1010A
116.184,39.9136,134,31.0,3.0,25.0,35.0,0.9,78.0,1012A
115.9718,40.4529,134,132.0,1.0,15.0,26.0,0.3,9.0,3281A
117.0709,40.1465,134,28.0,1.0,21.0,63.0,1.0,49.0,3417A
116.8336,40.4095,134,3.0,3.0,38.0,11.0,1.4,49.0,3418A
116.1541,39.8204,134,43.0,1.0,32.0,17.0,1.4,87.0,3672A
116.6804,39.9081,134,17.0,1.0,47.0,6.0,1.4,72.0,3673A
115.9577,39.7603,134,67.0,3.0,46.0,14.0,1.6,149.0,3674A
116.4672,39.7733,134,14.0,3.0,44.0,13.0,1.5,77.0,3675A
115.986,40.4563,134,109.0,3.0,17.0,29.0,0.5,10.0,3694A
116.2545,39.8768,134,13.0,3.0,23.0,37.0,0.9,72.0,3696A
116.3621,39.8784,135,14.0,1.0,16.0,37.0,0.4,17.0,1001A
116.2202,40.2915,135,60.0,3.0,15.0,35.0,0.3,12.0,1002A
116.3392,39.9295,135,4.0,3.0,15.0,32.0,0.6,18.0,1006A
116.6275,40.3275,135,7.0,3.0,7.0,43.0,0.4,18.0,1009A
116.2296,40.217,135,38.0,3.0,13.0,33.0,0.4,20.0,1010A
116.184,39.9136,135,34.0,3.0,11.0,42.0,0.4,32.0,1012A
115.9718,40.4529,135,103.0,3.0,13.0,27.0,0.3,7.0,3281A
117.0709,40.1465,135,35.0,1.0,27.0,43.0,1.0,46.0,3417A
116.088,39.9726,135,28.0,3.0,9.0,43.0,0.4,27.0,3671A
115.9577,39.7603,135,68.0,3.0,41.0,19.0,1.6,137.0,3674A
115.986,40.4563,135,86.0,3.0,17.0,29.0,0.4,9.0,3694A
116.6151,40.3053,135,5.0,3.0,8.0,37.0,0.4,17.0,3695A
116.2545,39.8768,135,14.0,3.0,19.0,33.0,0.6,36.0,3696A
116.3621,39.8784,136,30.0,1.0,14.0,38.0,0.3,13.0,1001A
116.2202,40.2915,136,39.0,3.0,13.0,37.0,0.3,9.0,1002A
116.4174,39.9289,136,22.0,3.0,12.0,41.0,0.4,13.0,1003A
116.4072,39.8863,136,24.0,3.0,16.0,40.0,0.4,14.0,1004A
116.462,39.9365,136,23.0,1.0,14.0,33.0,0.5,16.0,1005A
116.3392,39.9295,136,11.0,3.0,11.0,33.0,0.5,15.0,1006A
116.2878,39.9611,136,9.0,3.0,16.0,33.0,0.3,12.0,1007A
116.6636,40.135,136,16.0,3.0,15.0,31.0,0.4,14.0,1008A
116.6275,40.3275,136,14.0,3.0,7.0,38.0,0.4,12.0,1009A
116.2296,40.217,136,24.0,3.0,13.0,32.0,0.4,15.0,1010A
116.3966,39.9821,136,3.0,3.0,13.0,44.0,0.3,18.0,1011A
116.184,39.9136,136,55.0,3.0,10.0,40.0,0.4,24.0,1012A
115.9718,40.4529,136,111.0,1.0,12.0,30.0,0.3,7.0,3281A
116.088,39.9726,136,36.0,3.0,9.0,41.0,0.3,19.0,3671A
115.986,40.4563,136,81.0,3.0,15.0,32.0,0.4,8.0,3694A
116.6151,40.3053,136,12.0,3.0,5.0,36.0,0.3,11.0,3695A
116.2545,39.8768,136,38.0,3.0,15.0,34.0,0.5,25.0,3696A
116.3621,39.8784,137,45.0,1.0,12.0,37.0,0.3,10.0,1001A
116.2202,40.2915,137,36.0,3.0,13.0,36.0,0.3,7.0,1002A
116.4174,39.9289,137,43.0,3.0,12.0,35.0,0.4,10.0,1003A
116.4072,39.8863,137,59.0,3.0,15.0,37.0,0.3,11.0,1004A
116.462,39.9365,137,28.0,1.0,11.0,31.0,0.4,11.0,1005A
116.3392,39.9295,137,26.0,3.0,10.0,32.0,0.4,11.0,1006A
116.2878,39.9611,137,7.0,3.0,14.0,33.0,0.3,7.0,1007A
116.2296,40.217,137,37.0,3.0,13.0,30.0,0.3,12.0,1010A
116.3966,39.9821,137,32.0,3.0,14.0,40.0,0.2,13.0,1011A
116.184,39.9136,137,32.0,3.0,9.0,38.0,0.3,18.0,1012A
115.9718,40.4529,137,101.0,1.0,10.0,32.0,0.3,7.0,3281A
116.088,39.9726,137,20.0,3.0,8.0,40.0,0.3,13.0,3671A
116.1541,39.8204,137,8.0,3.0,9.0,35.0,0.3,14.0,3672A
116.6804,39.9081,137,29.0,3.0,13.0,27.0,0.4,14.0,3673A
115.9577,39.7603,137,4.0,3.0,9.0,62.0,0.5,19.0,3674A
116.4672,39.7733,137,47.0,3.0,13.0,34.0,0.3,15.0,3675A
115.986,40.4563,137,86.0,3.0,15.0,34.0,0.4,7.0,3694A
116.2545,39.8768,137,31.0,3.0,13.0,31.0,0.4,17.0,3696A
116.3621,39.8784,138,20.0,1.0,11.0,35.0,0.2,7.0,1001A
116.2202,40.2915,138,25.0,3.0,14.0,35.0,0.3,6.0,1002A
116.4174,39.9289,138,15.0,3.0,11.0,34.0,0.4,7.0,1003A
116.4072,39.8863,138,26.0,3.0,15.0,35.0,0.3,7.0,1004A
116.462,39.9365,138,16.0,3.0,12.0,29.0,0.4,9.0,1005A
116.3392,39.9295,138,9.0,3.0,9.0,30.0,0.4,8.0,1006A
116.6636,40.135,138,2.0,3.0,10.0,28.0,0.3,6.0,1008A
116.2296,40.217,138,11.0,3.0,12.0,31.0,0.3,9.0,1010A
116.3966,39.9821,138,14.0,3.0,13.0,38.0,0.2,10.0,1011A
116.184,39.9136,138,13.0,3.0,13.0,33.0,0.4,13.0,1012A
115.9718,40.4529,138,58.0,3.0,9.0,35.0,0.3,6.0,3281A
117.0709,40.1465,138,17.0,3.0,6.0,37.0,0.4,2.0,3417A
116.088,39.9726,138,4.0,3.0,7.0,40.0,0.2,8.0,3671A
116.4672,39.7733,138,24.0,3.0,12.0,30.0,0.3,10.0,3675A
115.986,40.4563,138,49.0,3.0,14.0,37.0,0.5,6.0,3694A
116.2545,39.8768,138,10.0,3.0,12.0,33.0,0.3,11.0,3696A
116.3621,39.8784,139,17.0,1.0,10.0,35.0,0.2,5.0,1001A
116.2202,40.2915,139,29.0,3.0,13.0,40.0,0.3,5.0,1002A
116.4174,39.9289,139,12.0,3.0,13.0,32.0,0.4,6.0,1003A
116.4072,39.8863,139,9.0,3.0,15.0,34.0,0.2,6.0,1004A
116.462,39.9365,139,8.0,3.0,11.0,33.0,0.4,7.0,1005A
116.3392,39.9295,139,10.0,3.0,7.0,32.0,0.3,6.0,1006A
116.2878,39.9611,139,7.0,3.0,11.0,33.0,0.3,5.0,1007A
116.6636,40.135,139,4.0,3.0,6.0,38.0,0.2,3.0,1008A
116.2296,40.217,139,16.0,3.0,11.0,35.0,0.3,8.0,1010A
116.3966,39.9821,139,5.0,3.0,15.0,37.0,0.2,8.0,1011A
116.184,39.9136,139,11.0,3.0,10.0,34.0,0.3,7.0,1012A
115.9718,40.4529,139,27.0,3.0,8.0,39.0,0.4,6.0,3281A
117.0709,40.1465,139,6.0,3.0,7.0,37.0,0.4,2.0,3417A
116.088,39.9726,139,11.0,3.0,7.0,40.0,0.2,5.0,3671A
116.6804,39.9081,139,6.0,3.0,11.0,31.0,0.3,7.0,3673A
116.4672,39.7733,139,8.0,3.0,12.0,31.0,0.3,7.0,3675A
115.986,40.4563,139,32.0,3.0,13.0,41.0,0.5,6.0,3694A
116.2545,39.8768,139,13.0,3.0,12.0,33.0,0.3,8.0,3696A
116.3621,39.8784,140,11.0,1.0,9.0,40.0,0.2,4.0,1001A
116.2202,40.2915,140,22.0,3.0,13.0,43.0,0.3,4.0,1002A
116.4174,39.9289,140,4.0,3.0,9.0,41.0,0.4,4.0,1003A
116.4072,39.8863,140,7.0,3.0,13.0,41.0,0.2,5.0,1004A
116.462,39.9365,140,7.0,3.0,11.0,35.0,0.4,5.0,1005A
116.3392,39.9295,140,10.0,3.0,7.0,36.0,0.3,5.0,1006A
116.6636,40.135,140,5.0,3.0,7.0,35.0,0.2,3.0,1008A
116.6275,40.3275,140,8.0,3.0,5.0,43.0,0.3,4.0,1009A
116.2296,40.217,140,14.0,3.0,11.0,39.0,0.3,7.0,1010A
116.3966,39.9821,140,4.0,3.0,12.0,46.0,0.2,6.0,1011A
116.184,39.9136,140,9.0,3.0,9.0,37.0,0.3,5.0,1012A
115.9718,40.4529,140,14.0,1.0,5.0,43.0,0.4,6.0,3281A
117.0709,40.1465,140,3.0,3.0,6.0,37.0,0.4,2.0,3417A
116.8336,40.4095,140,2.0,3.0,2.0,41.0,0.3,2.0,3418A
116.088,39.9726,140,10.0,3.0,8.0,41.0,0.2,4.0,3671A
116.1541,39.8204,140,1.0,3.0,6.0,40.0,0.2,3.0,3672A
116.4672,39.7733,140,9.0,3.0,11.0,35.0,0.3,5.0,3675A
115.986,40.4563,140,22.0,3.0,12.0,44.0,0.5,7.0,3694A
116.6151,40.3053,140,6.0,3.0,2.0,43.0,0.3,3.0,3695A
116.2545,39.8768,140,14.0,3.0,9.0,37.0,0.3,6.0,3696A
116.3621,39.8784,141,9.0,1.0,8.0,44.0,0.2,3.0,1001A
116.2202,40.2915,141,4.0,3.0,12.0,46.0,0.3,4.0,1002A
116.4072,39.8863,141,9.0,3.0,11.0,47.0,0.2,4.0,1004A
116.3392,39.9295,141,9.0,4.0,6.0,39.0,0.3,4.0,1006A
116.6636,40.135,141,3.0,3.0,7.0,37.0,0.2,3.0,1008A
116.2296,40.217,141,3.0,3.0,10.0,41.0,0.3,6.0,1010A
115.9718,40.4529,141,10.0,3.0,8.0,41.0,0.4,5.0,3281A
117.0709,40.1465,141,3.0,3.0,6.0,37.0,0.4,3.0,3417A
116.4672,39.7733,141,7.0,3.0,10.0,41.0,0.3,4.0,3675A
115.986,40.4563,141,15.0,3.0,13.0,44.0,0.5,6.0,3694A
116.2545,39.8768,141,5.0,3.0,8.0,42.0,0.3,4.0,3696A
116.3621,39.8784,142,5.0,1.0,7.0,47.0,0.2,3.0,1001A
116.2202,40.2915,142,4.0,3.0,10.0,51.0,0.2,3.0,1002A
116.3392,39.9295,142,1.0,3.0,6.0,41.0,0.3,4.0,1006A
115.9718,40.4529,142,10.0,3.0,6.0,45.0,0.4,5.0,3281A
116.088,39.9726,142,3.0,3.0,6.0,50.0,0.2,3.0,3671A
115.986,40.4563,142,8.0,3.0,11.0,47.0,0.5,5.0,3694A
116.3621,39.8784,143,3.0,1.0,7.0,49.0,0.2,3.0,1001A
116.2202,40.2915,143,1.0,3.0,11.0,50.0,0.2,3.0,1002A
115.9718,40.4529,143,3.0,3.0,4.0,49.0,0.4,4.0,3281A
116.088,39.9726,143,3.0,3.0,5.0,52.0,0.2,3.0,3671A
115.9577,39.7603,143,3.0,3.0,3.0,60.0,0.2,2.0,3674A
115.986,40.4563,143,5.0,3.0,12.0,47.0,0.5,5.0,3694A
116.3621,39.8784,144,3.0,1.0,7.0,51.0,0.2,4.0,1001A
116.2202,40.2915,144,1.0,3.0,11.0,52.0,0.2,3.0,1002A
116.4072,39.8863,144,6.0,1.0,9.0,52.0,0.1,3.0,1004A
116.088,39.9726,144,2.0,3.0,4.0,54.0,0.2,3.0,3671A
115.9577,39.7603,144,4.0,3.0,2.0,63.0,0.2,2.0,3674A
116.4672,39.7733,144,3.0,3.0,8.0,47.0,0.2,4.0,3675A
115.986,40.4563,144,1.0,3.0,9.0,50.0,0.5,4.0,3694A
116.2545,39.8768,144,9.0,3.0,7.0,50.0,0.3,4.0,3696A
116.3621,39.8784,145,9.0,1.0,7.0,53.0,0.2,4.0,1001A
116.2202,40.2915,145,5.0,3.0,12.0,52.0,0.2,3.0,1002A
116.4174,39.9289,145,8.0,3.0,8.0,52.0,0.5,3.0,1003A
116.4072,39.8863,145,17.0,3.0,9.0,54.0,0.2,3.0,1004A
116.462,39.9365,145,4.0,3.0,9.0,48.0,0.3,3.0,1005A
116.3392,39.9295,145,4.0,3.0,5.0,48.0,0.3,3.0,1006A
116.2878,39.9611,145,3.0,3.0,9.0,50.0,0.2,2.0,1007A
116.6636,40.135,145,1.0,3.0,7.0,41.0,0.2,3.0,1008A
116.6275,40.3275,145,2.0,3.0,3.0,51.0,0.3,2.0,1009A
116.2296,40.217,145,4.0,3.0,8.0,50.0,0.3,4.0,1010A
116.3966,39.9821,145,5.0,3.0,16.0,53.0,0.2,4.0,1011A
116.184,39.9136,145,2.0,3.0,4.0,55.0,0.2,3.0,1012A
117.0709,40.1465,145,6.0,3.0,6.0,44.0,0.3,3.0,3417A
116.8336,40.4095,145,2.0,3.0,2.0,49.0,0.3,2.0,3418A
116.088,39.9726,145,6.0,3.0,4.0,55.0,0.2,3.0,3671A
116.1541,39.8204,145,2.0,3.0,5.0,52.0,0.2,2.0,3672A
115.9577,39.7603,145,6.0,3.0,1.0,64.0,0.2,2.0,3674A
116.4672,39.7733,145,5.0,3.0,8.0,48.0,0.2,3.0,3675A
115.986,40.4563,145,7.0,3.0,6.0,57.0,0.5,4.0,3694A
116.6151,40.3053,145,1.0,3.0,3.0,48.0,0.2,2.0,3695A
116.2545,39.8768,145,8.0,3.0,6.0,52.0,0.3,3.0,3696A
116.3621,39.8784,146,9.0,1.0,6.0,55.0,0.2,3.0,1001A
116.2202,40.2915,146,9.0,3.0,12.0,54.0,0.2,3.0,1002A
116.4174,39.9289,146,9.0,3.0,8.0,55.0,0.5,3.0,1003A
116.4072,39.8863,146,19.0,3.0,8.0,57.0,0.1,3.0,1004A
116.462,39.9365,146,8.0,3.0,9.0,50.0,0.3,3.0,1005A
116.3392,39.9295,146,6.0,3.0,4.0,50.0,0.3,3.0,1006A
116.2878,39.9611,146,4.0,3.0,9.0,53.0,0.2,2.0,1007A
116.6636,40.135,146,4.0,3.0,6.0,45.0,0.2,3.0,1008A
116.6275,40.3275,146,5.0,1.0,3.0,54.0,0.3,2.0,1009A
116.2296,40.217,146,6.0,3.0,13.0,47.0,0.3,4.0,1010A
116.3966,39.9821,146,6.0,3.0,15.0,56.0,0.1,4.0,1011A
116.184,39.9136,146,6.0,3.0,4.0,58.0,0.2,3.0,1012A
115.9718,40.4529,146,4.0,1.0,2.0,58.0,0.4,4.0,3281A
117.0709,40.1465,146,6.0,1.0,6.0,46.0,0.3,3.0,3417A
116.8336,40.4095,146,7.0,3.0,2.0,54.0,0.3,2.0,3418A
116.088,39.9726,146,10.0,3.0,4.0,56.0,0.2,2.0,3671A
116.1541,39.8204,146,4.0,3.0,4.0,52.0,0.2,2.0,3672A
116.6804,39.9081,146,5.0,3.0,4.0,50.0,0.4,3.0,3673A
115.9577,39.7603,146,14.0,3.0,1.0,67.0,0.2,2.0,3674A
116.4672,39.7733,146,6.0,3.0,8.0,50.0,0.2,3.0,3675A
115.986,40.4563,146,6.0,3.0,5.0,62.0,0.5,3.0,3694A
116.6151,40.3053,146,6.0,3.0,2.0,52.0,0.2,2.0,3695A
116.84,40.3844,146,8.0,5.0,4.0,52.0,0.2,3.0,3697A
116.3621,39.8784,147,7.0,1.0,7.0,56.0,0.2,3.0,1001A
116.2202,40.2915,147,5.0,3.0,12.0,55.0,0.2,2.0,1002A
116.4072,39.8863,147,6.0,3.0,7.0,58.0,0.1,3.0,1004A
116.3392,39.9295,147,5.0,4.0,5.0,51.0,0.3,3.0,1006A
116.2878,39.9611,147,10.0,3.0,7.0,56.0,0.2,2.0,1007A
116.6636,40.135,147,2.0,3.0,4.0,51.0,0.2,2.0,1008A
116.6275,40.3275,147,4.0,3.0,1.0,58.0,0.3,2.0,1009A
116.2296,40.217,147,6.0,3.0,12.0,49.0,0.3,4.0,1010A
116.3966,39.9821,147,5.0,3.0,13.0,59.0,0.1,4.0,1011A
116.184,39.9136,147,2.0,3.0,4.0,60.0,0.2,2.0,1012A
117.0709,40.1465,147,13.0,1.0,5.0,50.0,0.3,3.0,3417A
116.8336,40.4095,147,9.0,3.0,2.0,58.0,0.3,2.0,3418A
116.088,39.9726,147,5.0,3.0,4.0,56.0,0.2,2.0,3671A
116.6804,39.9081,147,3.0,3.0,3.0,53.0,0.4,2.0,3673A
115.9577,39.7603,147,2.0,3.0,2.0,68.0,0.3,2.0,3674A
116.4672,39.7733,147,6.0,3.0,7.0,54.0,0.2,3.0,3675A
116.6151,40.3053,147,5.0,3.0,1.0,56.0,0.2,2.0,3695A
116.84,40.3844,147,7.0,4.0,4.0,57.0,0.1,2.0,3697A
116.3621,39.8784,148,4.0,1.0,6.0,56.0,0.2,3.0,1001A
116.2202,40.2915,148,4.0,3.0,11.0,55.0,0.2,2.0,1002A
116.4174,39.9289,148,6.0,3.0,6.0,58.0,0.5,2.0,1003A
116.4072,39.8863,148,5.0,3.0,8.0,58.0,0.2,3.0,1004A
116.462,39.9365,148,2.0,1.0,7.0,54.0,0.3,3.0,1005A
116.3392,39.9295,148,4.0,4.0,4.0,51.0,0.2,3.0,1006A
116.2878,39.9611,148,2.0,3.0,8.0,55.0,0.2,2.0,1007A
116.6275,40.3275,148,3.0,3.0,2.0,58.0,0.3,2.0,1009A
116.2296,40.217,148,1.0,3.0,11.0,50.0,0.3,4.0,1010A
116.3966,39.9821,148,2.0,3.0,13.0,58.0,0.1,3.0,1011A
116.184,39.9136,148,2.0,3.0,4.0,60.0,0.2,2.0,1012A
115.9718,40.4529,148,2.0,1.0,3.0,55.0,0.4,3.0,3281A
117.0709,40.1465,148,10.0,1.0,5.0,53.0,0.3,2.0,3417A
116.8336,40.4095,148,6.0,3.0,2.0,60.0,0.3,2.0,3418A
116.088,39.9726,148,3.0,3.0,4.0,57.0,0.2,2.0,3671A
115.9577,39.7603,148,1.0,3.0,2.0,68.0,0.3,2.0,3674A
116.4672,39.7733,148,5.0,3.0,6.0,54.0,0.2,3.0,3675A
115.986,40.4563,148,2.0,3.0,6.0,59.0,0.5,3.0,3694A
116.6151,40.3053,148,3.0,3.0,1.0,58.0,0.2,2.0,3695A
116.2545,39.8768,148,9.0,3.0,5.0,57.0,0.3,3.0,3696A
116.84,40.3844,148,6.0,4.0,4.0,53.0,0.1,2.0,3697A
116.3621,39.8784,149,7.0,1.0,6.0,56.0,0.2,3.0,1001A
116.2202,40.2915,149,2.0,3.0,11.0,55.0,0.2,2.0,1002A
116.4072,39.8863,149,2.0,3.0,8.0,58.0,0.2,3.0,1004A
116.3392,39.9295,149,1.0,4.0,4.0,52.0,0.3,3.0,1006A
116.2878,39.9611,149,2.0,3.0,8.0,53.0,0.2,5.0,1007A
116.2296,40.217,149,2.0,3.0,9.0,51.0,0.3,4.0,1010A
116.184,39.9136,149,3.0,3.0,4.0,61.0,0.1,2.0,1012A
117.0709,40.1465,149,4.0,1.0,5.0,55.0,0.3,2.0,3417A
116.8336,40.4095,149,1.0,3.0,2.0,59.0,0.3,2.0,3418A
116.088,39.9726,149,2.0,3.0,3.0,57.0,0.2,2.0,3671A
116.4672,39.7733,149,4.0,3.0,6.0,55.0,0.2,3.0,3675A
115.986,40.4563,149,2.0,3.0,6.0,59.0,0.5,3.0,3694A
116.2545,39.8768,149,2.0,3.0,5.0,56.0,0.3,3.0,3696A
116.4072,39.8863,150,1.0,1.0,7.0,58.0,0.2,3.0,1004A
115.9718,40.4529,150,1.0,1.0,1.0,57.0,0.4,3.0,3281A
117.0709,40.1465,150,5.0,1.0,5.0,56.0,0.3,2.0,3417A
116.4672,39.7733,150,3.0,3.0,6.0,54.0,0.2,3.0,3675A
115.986,40.4563,150,1.0,3.0,6.0,59.0,0.5,3.0,3694A
116.3621,39.8784,151,7.0,1.0,7.0,56.0,0.2,3.0,1001A
116.2202,40.2915,151,3.0,3.0,10.0,56.0,0.2,2.0,1002A
116.4174,39.9289,151,12.0,3.0,5.0,58.0,0.5,3.0,1003A
116.4072,39.8863,151,3.0,3.0,8.0,58.0,0.1,3.0,1004A
116.462,39.9365,151,1.0,1.0,9.0,52.0,0.3,3.0,1005A
116.3392,39.9295,151,2.0,4.0,5.0,51.0,0.3,3.0,1006A
116.2878,39.9611,151,5.0,3.0,10.0,51.0,0.2,5.0,1007A
116.6636,40.135,151,2.0,3.0,6.0,51.0,0.2,2.0,1008A
